delivery_id,order_id,expected_date,actual_date,delivery_status
609100,509100,2023-10-14,2023-10-13,On-time
609101,509101,2023-12-30,2023-12-31,On-time
609102,509102,2024-03-11,2024-03-10,On-time
609103,509103,2024-04-13,2024-04-15,Delayed
609104,509104,2023-07-23,2023-07-23,On-time
609105,509105,2023-10-05,\N,Failed
609106,509106,2024-04-02,2024-04-05,Delayed
609107,509107,2024-09-11,2024-09-13,Delayed
609108,509108,2023-10-26,2023-10-27,On-time
609109,509109,2024-05-23,\N,\N
609110,509110,2024-05-24,2024-05-24,On-time
609111,509111,2023-06-25,2023-06-25,On-time
609112,509112,2024-06-04,2024-06-04,On-time
609113,509113,2023-12-18,2023-12-18,On-time
609114,509114,2023-07-19,2023-07-20,On-time
609115,509115,2024-03-14,2024-03-13,On-time
609116,509116,2023-10-18,2023-10-18,On-time
609117,509117,2024-05-15,2024-05-14,On-time
609118,509118,2023-10-19,2023-10-20,On-time
609119,509119,2024-06-11,\N,\N
609120,509120,2024-06-08,2024-06-09,On-time
609121,509121,2023-07-08,2023-07-09,On-time
609122,509122,2024-07-10,2024-07-10,On-time
609123,509123,2024-02-18,2024-02-17,On-time
609124,509124,2023-11-28,2023-11-27,On-time
609125,509125,2024-07-06,2024-07-08,Delayed
609126,509126,2024-01-29,2024-01-30,On-time
609127,509127,2023-07-22,2023-07-21,On-time
609128,509128,2023-06-26,2023-06-30,Delayed
609129,509129,2024-06-09,2024-06-15,Delayed
609130,509130,2023-09-04,2023-09-05,On-time
609131,509131,2023-11-24,2023-11-27,Delayed
609132,509132,2024-08-28,\N,\N
609133,509133,2023-07-28,2023-08-03,Delayed
609134,509134,2024-07-20,2024-07-20,On-time
609135,509135,2023-07-13,\N,Failed
609136,509136,2023-09-10,2023-09-10,On-time
609137,509137,2024-06-29,\N,Failed
609138,509138,2024-09-02,2024-09-01,On-time
609139,509139,2024-07-29,2024-07-28,On-time
609140,509140,2023-06-15,\N,\N
609141,509141,2023-10-26,2023-10-28,Delayed
609142,509142,2024-01-29,2024-01-31,Delayed
609143,509143,2024-01-20,2024-01-23,Delayed
609144,509144,2024-03-28,2024-03-28,On-time
609145,509145,2024-07-26,2024-08-01,Delayed
609146,509146,2023-06-13,2023-06-13,On-time
609147,509147,2023-06-15,2023-06-16,On-time
609148,509148,2024-01-13,2024-01-14,On-time
609149,509149,2023-09-07,\N,Failed
609150,509150,2023-08-20,2023-08-20,On-time
609151,509151,2024-07-24,2024-07-24,On-time
609152,509152,2024-05-02,2024-05-05,Delayed
609153,509153,2024-01-25,2024-01-27,Delayed
609154,509154,2024-06-26,2024-06-25,On-time
609155,509155,2024-02-06,2024-02-09,Delayed
609156,509156,2023-08-24,2023-08-24,On-time
609157,509157,2023-10-09,2023-10-14,Delayed
609158,509158,2024-01-07,\N,\N
609159,509159,2023-10-10,2023-10-12,Delayed
609160,509160,2024-04-08,2024-04-10,Delayed
609161,509161,2023-08-21,2023-08-20,On-time
609162,509162,2023-08-09,2023-08-08,On-time
609163,509163,2024-06-09,2024-06-13,Delayed
609164,509164,2024-05-06,2024-05-05,On-time
609165,509165,2024-04-03,\N,Failed
609166,509166,2024-03-29,2024-03-31,Delayed
609167,509167,2023-09-03,2023-09-04,On-time
609168,509168,2024-04-12,2024-04-16,Delayed
609169,509169,2024-04-05,2024-04-05,On-time
609170,509170,2024-02-24,2024-02-25,On-time
609171,509171,2024-08-03,2024-08-04,On-time
609172,509172,2023-07-18,2023-07-19,On-time
609173,509173,2024-02-24,2024-02-25,On-time
609174,509174,2024-07-26,\N,\N
609175,509175,2024-09-03,2024-09-03,On-time
609176,509176,2024-02-06,2024-02-09,Delayed
609177,509177,2024-02-26,2024-02-25,On-time
609178,509178,2023-11-25,2023-11-25,On-time
609179,509179,2024-07-30,2024-07-29,On-time
609180,509180,2023-06-16,2023-06-17,On-time
609181,509181,2023-12-05,2023-12-05,On-time
609182,509182,2023-11-26,\N,Failed
609183,509183,2023-06-24,2023-06-24,On-time
609184,509184,2023-10-11,2023-10-10,On-time
609185,509185,2023-06-19,2023-06-18,On-time
609186,509186,2024-02-02,\N,Failed
609187,509187,2023-10-26,2023-10-26,On-time
609188,509188,2024-05-23,2024-05-22,On-time
609189,509189,2024-06-08,2024-06-09,On-time
609190,509190,2023-08-16,2023-08-16,On-time
609191,509191,2024-09-08,2024-09-07,On-time
609192,509192,2024-04-12,2024-04-12,On-time
609193,509193,2023-12-31,2023-12-31,On-time
609194,509194,2023-08-24,2023-08-27,Delayed
609195,509195,2023-08-04,2023-08-05,On-time
609196,509196,2024-02-10,2024-02-11,On-time
609197,509197,2023-11-05,2023-11-04,On-time
609198,509198,2023-08-09,\N,\N
609199,509199,2023-07-05,2023-07-04,On-time
609200,509200,2023-10-12,2023-10-13,On-time
609201,509201,2024-07-25,\N,Failed
609202,509202,2023-11-11,2023-11-12,On-time
609203,509203,2024-07-18,2024-07-17,On-time
609204,509204,2024-04-10,2024-04-10,On-time
609205,509205,2024-01-05,\N,Failed
609206,509206,2023-08-13,2023-08-14,On-time
609207,509207,2024-04-01,2024-03-31,On-time
609208,509208,2023-12-25,2023-12-30,Delayed
609209,509209,2024-05-04,2024-05-04,On-time
609210,509210,2023-06-11,2023-06-10,On-time
609211,509211,2024-07-05,2024-07-09,Delayed
609212,509212,2024-02-05,2024-02-04,On-time
609213,509213,2023-06-14,2023-06-13,On-time
609214,509214,2024-09-30,2024-09-30,On-time
609215,509215,2024-08-11,2024-08-11,On-time
609216,509216,2023-09-14,2023-09-14,On-time
609217,509217,2023-06-18,2023-06-18,On-time
609218,509218,2024-02-09,2024-02-09,On-time
609219,509219,2023-10-06,2023-10-07,On-time
609220,509220,2024-09-03,\N,Failed
609221,509221,2024-05-23,2024-05-24,On-time
609222,509222,2024-03-12,2024-03-16,Delayed
609223,509223,2023-09-21,2023-09-24,Delayed
609224,509224,2024-01-16,2024-01-15,On-time
609225,509225,2023-11-12,2023-11-11,On-time
609226,509226,2024-09-18,2024-09-17,On-time
609227,509227,2023-06-24,2023-06-25,On-time
609228,509228,2023-12-29,2023-12-31,Delayed
609229,509229,2024-07-20,\N,\N
609230,509230,2024-03-15,2024-03-14,On-time
609231,509231,2024-02-09,2024-02-12,Delayed
609232,509232,2024-07-01,2024-07-02,On-time
609233,509233,2024-03-08,\N,Failed
609234,509234,2024-06-13,2024-06-13,On-time
609235,509235,2023-10-08,2023-10-07,On-time
609236,509236,2024-01-26,2024-01-27,On-time
609237,509237,2024-08-28,2024-09-01,Delayed
609238,509238,2023-10-08,2023-10-09,On-time
609239,509239,2024-03-30,\N,\N
609240,509240,2024-08-14,2024-08-14,On-time
609241,509241,2023-12-26,2023-12-26,On-time
609242,509242,2024-07-25,2024-07-24,On-time
609243,509243,2024-09-04,\N,\N
609244,509244,2024-02-11,\N,Failed
609245,509245,2024-01-14,2024-01-14,On-time
609246,509246,2024-10-01,2024-10-02,On-time
609247,509247,2024-02-28,2024-02-27,On-time
609248,509248,2024-01-24,2024-01-26,Delayed
609249,509249,2024-05-13,2024-05-14,On-time
609250,509250,2023-06-19,2023-06-21,Delayed
609251,509251,2023-09-04,2023-09-05,On-time
609252,509252,2023-08-04,2023-08-07,Delayed
609253,509253,2023-12-19,2023-12-20,On-time
609254,509254,2024-03-22,2024-03-25,Delayed
609255,509255,2024-04-23,2024-04-28,Delayed
609256,509256,2023-10-15,2023-10-14,On-time
609257,509257,2024-06-25,2024-06-24,On-time
609258,509258,2024-03-26,2024-03-25,On-time
609259,509259,2023-12-18,2023-12-19,On-time
609260,509260,2023-11-27,2023-11-28,On-time
609261,509261,2023-12-29,2023-12-28,On-time
609262,509262,2024-07-20,\N,Failed
609263,509263,2023-09-03,2023-09-04,On-time
609264,509264,2024-01-04,2024-01-03,On-time
609265,509265,2023-08-22,2023-08-23,On-time
609266,509266,2023-11-05,2023-11-06,On-time
609267,509267,2024-06-01,2024-06-07,Delayed
609268,509268,2024-07-15,2024-07-14,On-time
609269,509269,2024-01-27,\N,\N
609270,509270,2024-05-28,2024-05-28,On-time
609271,509271,2024-07-01,2024-06-30,On-time
609272,509272,2024-02-04,2024-02-03,On-time
609273,509273,2024-06-23,2024-06-24,On-time
609274,509274,2024-02-06,2024-02-11,Delayed
609275,509275,2024-03-16,2024-03-21,Delayed
609276,509276,2024-05-08,2024-05-08,On-time
609277,509277,2024-05-24,2024-05-23,On-time
609278,509278,2024-06-10,2024-06-11,On-time
609279,509279,2023-09-09,2023-09-09,On-time
609280,509280,2024-04-12,2024-04-11,On-time
609281,509281,2024-01-20,2024-01-19,On-time
609282,509282,2024-08-09,2024-08-08,On-time
609283,509283,2024-08-05,2024-08-05,On-time
609284,509284,2023-07-10,2023-07-11,On-time
609285,509285,2023-12-18,\N,\N
609286,509286,2024-07-23,2024-07-22,On-time
609287,509287,2023-10-18,2023-10-17,On-time
609288,509288,2024-07-10,2024-07-10,On-time
609289,509289,2023-09-03,2023-09-04,On-time
609290,509290,2024-04-20,2024-04-19,On-time
609291,509291,2023-06-30,\N,\N
609292,509292,2024-01-01,2024-01-02,On-time
609293,509293,2024-05-26,2024-05-27,On-time
609294,509294,2023-06-14,2023-06-15,On-time
609295,509295,2023-06-09,2023-06-08,On-time
609296,509296,2023-10-08,2023-10-09,On-time
609297,509297,2023-12-15,2023-12-15,On-time
609298,509298,2024-02-23,2024-02-24,On-time
609299,509299,2024-02-23,2024-02-23,On-time
609300,509300,2023-11-03,\N,\N
609301,509301,2024-06-24,2024-06-30,Delayed
609302,509302,2023-08-14,2023-08-13,On-time
609303,509303,2024-03-11,2024-03-14,Delayed
609304,509304,2023-12-08,2023-12-07,On-time
609305,509305,2024-08-25,2024-08-24,On-time
609306,509306,2024-08-04,2024-08-04,On-time
609307,509307,2023-10-06,2023-10-07,On-time
609308,509308,2023-06-29,2023-06-30,On-time
609309,509309,2023-09-04,2023-09-07,Delayed
609310,509310,2024-05-29,2024-05-30,On-time
609311,509311,2024-02-19,2024-02-18,On-time
609312,509312,2023-09-21,2023-09-20,On-time
609313,509313,2023-10-12,2023-10-13,On-time
609314,509314,2023-12-11,2023-12-12,On-time
609315,509315,2023-09-03,2023-09-04,On-time
609316,509316,2024-03-21,2024-03-21,On-time
609317,509317,2024-05-11,2024-05-10,On-time
609318,509318,2024-07-15,2024-07-16,On-time
609319,509319,2024-03-16,\N,Failed
609320,509320,2024-07-23,\N,\N
609321,509321,2024-07-03,2024-07-02,On-time
609322,509322,2023-08-06,\N,\N
609323,509323,2024-06-05,2024-06-04,On-time
609324,509324,2023-12-18,\N,Failed
609325,509325,2024-01-25,2024-01-29,Delayed
609326,509326,2024-06-05,\N,Failed
609327,509327,2023-10-14,2023-10-14,On-time
609328,509328,2024-06-14,2024-06-20,Delayed
609329,509329,2024-08-21,2024-08-21,On-time
609330,509330,2024-06-03,2024-06-04,On-time
609331,509331,2024-02-08,2024-02-11,Delayed
609332,509332,2023-09-25,\N,Failed
609333,509333,2023-09-21,2023-09-22,On-time
609334,509334,2024-03-11,\N,\N
609335,509335,2024-01-31,2024-01-30,On-time
609336,509336,2024-05-17,\N,\N
609337,509337,2023-10-15,2023-10-14,On-time
609338,509338,2023-10-13,2023-10-12,On-time
609339,509339,2023-10-30,2023-10-30,On-time
609340,509340,2024-09-02,2024-09-02,On-time
609341,509341,2024-02-19,2024-02-18,On-time
609342,509342,2024-07-01,2024-07-05,Delayed
609343,509343,2024-04-17,2024-04-18,On-time
609344,509344,2024-02-08,2024-02-07,On-time
609345,509345,2024-09-06,2024-09-06,On-time
609346,509346,2023-07-12,2023-07-18,Delayed
609347,509347,2024-04-15,2024-04-16,On-time
609348,509348,2023-10-13,2023-10-15,Delayed
609349,509349,2023-11-28,\N,Failed
609350,509350,2024-02-09,2024-02-09,On-time
609351,509351,2023-08-07,2023-08-08,On-time
609352,509352,2024-08-03,2024-08-04,On-time
609353,509353,2024-08-24,2024-08-23,On-time
609354,509354,2023-07-01,2023-07-03,Delayed
609355,509355,2023-11-15,2023-11-16,On-time
609356,509356,2023-11-17,\N,Failed
609357,509357,2023-12-30,\N,Failed
609358,509358,2024-01-24,\N,\N
609359,509359,2024-06-29,2024-06-28,On-time
609360,509360,2024-03-31,2024-03-31,On-time
609361,509361,2024-02-23,\N,Failed
609362,509362,2023-10-06,2023-10-05,On-time
609363,509363,2023-07-16,2023-07-17,On-time
609364,509364,2023-08-22,\N,\N
609365,509365,2023-10-14,2023-10-14,On-time
609366,509366,2024-06-23,2024-06-23,On-time
609367,509367,2024-05-12,2024-05-11,On-time
609368,509368,2024-04-15,2024-04-16,On-time
609369,509369,2023-06-23,2023-06-23,On-time
609370,509370,2024-10-01,2024-10-01,On-time
609371,509371,2024-07-06,\N,Failed
609372,509372,2023-10-15,2023-10-16,On-time
609373,509373,2023-06-20,2023-06-19,On-time
609374,509374,2023-09-09,2023-09-13,Delayed
609375,509375,2023-12-11,2023-12-11,On-time
609376,509376,2023-09-15,2023-09-15,On-time
609377,509377,2023-07-31,2023-08-01,On-time
609378,509378,2023-12-10,2023-12-15,Delayed
609379,509379,2023-07-06,2023-07-05,On-time
609380,509380,2023-06-12,\N,\N
609381,509381,2023-09-14,2023-09-13,On-time
609382,509382,2024-05-07,\N,Failed
609383,509383,2024-01-12,2024-01-16,Delayed
609384,509384,2023-08-04,2023-08-05,On-time
609385,509385,2023-10-10,2023-10-14,Delayed
609386,509386,2024-02-10,2024-02-12,Delayed
609387,509387,2024-04-04,2024-04-04,On-time
609388,509388,2024-09-16,2024-09-17,On-time
609389,509389,2024-03-31,2024-03-30,On-time
609390,509390,2023-12-31,\N,\N
609391,509391,2024-08-20,2024-08-20,On-time
609392,509392,2023-11-27,2023-12-02,Delayed
609393,509393,2024-08-26,\N,Failed
609394,509394,2024-06-28,2024-06-28,On-time
609395,509395,2023-11-26,\N,Failed
609396,509396,2024-03-21,2024-03-24,Delayed
609397,509397,2024-01-16,2024-01-17,On-time
609398,509398,2023-09-16,2023-09-17,On-time
609399,509399,2024-09-16,2024-09-15,On-time
609400,509400,2023-11-29,2023-11-29,On-time
609401,509401,2023-06-07,2023-06-09,Delayed
609402,509402,2023-08-13,2023-08-14,On-time
609403,509403,2024-03-30,2024-03-30,On-time
609404,509404,2023-12-03,\N,Failed
609405,509405,2024-09-26,\N,Failed
609406,509406,2024-01-22,2024-01-21,On-time
609407,509407,2024-05-28,2024-05-27,On-time
609408,509408,2023-08-25,2023-08-25,On-time
609409,509409,2024-03-12,2024-03-11,On-time
609410,509410,2023-07-31,2023-07-30,On-time
609411,509411,2024-03-03,2024-03-07,Delayed
609412,509412,2023-07-09,2023-07-09,On-time
609413,509413,2023-12-14,2023-12-20,Delayed
609414,509414,2024-07-23,2024-07-28,Delayed
609415,509415,2023-12-06,2023-12-06,On-time
609416,509416,2024-05-08,2024-05-13,Delayed
609417,509417,2023-11-30,2023-12-04,Delayed
609418,509418,2024-02-27,2024-02-26,On-time
609419,509419,2023-09-27,2023-09-27,On-time
609420,509420,2024-05-11,2024-05-11,On-time
609421,509421,2024-01-08,2024-01-08,On-time
609422,509422,2024-03-30,2024-03-30,On-time
609423,509423,2023-09-30,2023-10-02,Delayed
609424,509424,2024-09-03,2024-09-03,On-time
609425,509425,2023-06-13,2023-06-18,Delayed
609426,509426,2023-11-03,2023-11-04,On-time
609427,509427,2023-11-06,2023-11-07,On-time
609428,509428,2023-09-17,2023-09-16,On-time
609429,509429,2023-07-19,2023-07-19,On-time
609430,509430,2023-09-29,\N,Failed
609431,509431,2023-06-12,2023-06-13,On-time
609432,509432,2024-01-05,2024-01-05,On-time
609433,509433,2023-06-27,2023-06-27,On-time
609434,509434,2023-09-21,\N,\N
609435,509435,2023-12-14,\N,\N
609436,509436,2024-08-06,2024-08-06,On-time
609437,509437,2023-06-22,2023-06-28,Delayed
609438,509438,2024-05-25,2024-05-25,On-time
609439,509439,2023-11-09,2023-11-08,On-time
609440,509440,2024-03-19,2024-03-24,Delayed
609441,509441,2024-06-16,2024-06-16,On-time
609442,509442,2024-01-08,2024-01-10,Delayed
609443,509443,2023-10-30,\N,Failed
609444,509444,2024-06-09,2024-06-10,On-time
609445,509445,2023-08-29,\N,\N
609446,509446,2024-06-30,\N,Failed
609447,509447,2024-01-07,2024-01-08,On-time
609448,509448,2023-06-24,2023-06-23,On-time
609449,509449,2023-10-28,\N,Failed
609450,509450,2024-05-01,2024-05-01,On-time
609451,509451,2023-10-25,2023-10-29,Delayed
609452,509452,2023-08-01,2023-07-31,On-time
609453,509453,2024-05-01,\N,\N
609454,509454,2023-09-12,2023-09-12,On-time
609455,509455,2023-08-08,2023-08-07,On-time
609456,509456,2024-09-05,2024-09-04,On-time
609457,509457,2023-06-04,2023-06-08,Delayed
609458,509458,2024-05-02,2024-05-03,On-time
609459,509459,2023-12-05,2023-12-05,On-time
609460,509460,2024-05-18,\N,Failed
609461,509461,2023-08-31,\N,Failed
609462,509462,2024-02-19,2024-02-21,Delayed
609463,509463,2024-09-29,2024-09-30,On-time
609464,509464,2024-02-08,2024-02-07,On-time
609465,509465,2024-06-13,2024-06-14,On-time
609466,509466,2023-08-26,2023-08-26,On-time
609467,509467,2024-08-23,2024-08-24,On-time
609468,509468,2024-02-15,2024-02-20,Delayed
609469,509469,2024-03-26,2024-03-29,Delayed
609470,509470,2023-11-05,2023-11-04,On-time
609471,509471,2024-08-19,2024-08-19,On-time
609472,509472,2024-09-12,2024-09-17,Delayed
609473,509473,2023-08-03,2023-08-02,On-time
609474,509474,2023-06-23,2023-06-22,On-time
609475,509475,2024-07-11,2024-07-11,On-time
609476,509476,2023-07-17,\N,\N
609477,509477,2023-06-22,2023-06-27,Delayed
609478,509478,2024-08-13,2024-08-14,On-time
609479,509479,2023-11-22,2023-11-22,On-time
609480,509480,2023-07-03,2023-07-02,On-time
609481,509481,2023-07-27,2023-08-02,Delayed
609482,509482,2024-06-10,2024-06-10,On-time
609483,509483,2024-09-02,\N,\N
609484,509484,2023-12-22,2023-12-26,Delayed
609485,509485,2024-06-10,2024-06-09,On-time
609486,509486,2023-12-19,2023-12-23,Delayed
609487,509487,2024-04-30,\N,\N
609488,509488,2023-12-16,2023-12-21,Delayed
609489,509489,2023-11-23,2023-11-22,On-time
609490,509490,2024-10-03,2024-10-03,On-time
609491,509491,2023-12-19,2023-12-19,On-time
609492,509492,2023-08-14,2023-08-14,On-time
609493,509493,2024-02-19,2024-02-18,On-time
609494,509494,2023-10-18,2023-10-18,On-time
609495,509495,2024-01-02,2024-01-02,On-time
609496,509496,2024-05-31,\N,Failed
609497,509497,2023-07-03,2023-07-08,Delayed
609498,509498,2024-04-20,2024-04-20,On-time
609499,509499,2024-05-17,2024-05-17,On-time
609500,509500,2024-06-05,2024-06-04,On-time
609501,509501,2024-09-28,2024-09-28,On-time
609502,509502,2024-09-01,2024-09-01,On-time
609503,509503,2023-11-02,2023-11-03,On-time
609504,509504,2023-12-04,2023-12-05,On-time
609505,509505,2024-08-19,\N,Failed
609506,509506,2024-04-21,\N,\N
609507,509507,2023-11-03,\N,Failed
609508,509508,2024-03-22,2024-03-21,On-time
609509,509509,2023-09-04,2023-09-05,On-time
609510,509510,2024-06-28,2024-06-28,On-time
609511,509511,2023-11-02,2023-11-03,On-time
609512,509512,2024-03-20,2024-03-24,Delayed
609513,509513,2024-07-15,2024-07-14,On-time
609514,509514,2023-08-17,2023-08-19,Delayed
609515,509515,2024-08-31,2024-09-01,On-time
609516,509516,2023-09-27,2023-09-28,On-time
609517,509517,2024-02-10,\N,\N
609518,509518,2023-10-23,2023-10-24,On-time
609519,509519,2024-05-19,2024-05-19,On-time
609520,509520,2024-01-17,2024-01-17,On-time
609521,509521,2024-09-09,2024-09-11,Delayed
609522,509522,2023-08-02,2023-08-04,Delayed
609523,509523,2023-07-09,2023-07-09,On-time
609524,509524,2024-04-20,2024-04-20,On-time
609525,509525,2024-10-05,2024-10-06,On-time
609526,509526,2024-05-14,2024-05-15,On-time
609527,509527,2023-11-26,2023-11-26,On-time
609528,509528,2023-11-20,2023-11-19,On-time
609529,509529,2024-08-22,2024-08-28,Delayed
609530,509530,2024-07-31,\N,Failed
609531,509531,2024-01-05,2024-01-06,On-time
609532,509532,2024-09-29,2024-09-30,On-time
609533,509533,2023-07-29,2023-07-30,On-time
609534,509534,2023-11-07,2023-11-10,Delayed
609535,509535,2024-04-01,2024-03-31,On-time
609536,509536,2024-08-08,2024-08-09,On-time
609537,509537,2024-07-13,2024-07-13,On-time
609538,509538,2024-03-07,2024-03-06,On-time
609539,509539,2024-01-24,2024-01-28,Delayed
609540,509540,2023-12-04,2023-12-03,On-time
609541,509541,2023-06-26,2023-07-01,Delayed
609542,509542,2024-02-16,2024-02-16,On-time
609543,509543,2024-07-26,2024-07-25,On-time
609544,509544,2024-02-21,2024-02-21,On-time
609545,509545,2024-03-19,2024-03-19,On-time
609546,509546,2024-08-09,2024-08-09,On-time
609547,509547,2024-04-23,2024-04-23,On-time
609548,509548,2024-05-21,2024-05-22,On-time
609549,509549,2024-06-26,2024-06-26,On-time
609550,509550,2024-05-22,2024-05-23,On-time
609551,509551,2024-08-12,\N,\N
609552,509552,2023-07-19,2023-07-19,On-time
609553,509553,2023-12-22,2023-12-23,On-time
609554,509554,2023-08-15,2023-08-14,On-time
609555,509555,2024-01-17,2024-01-20,Delayed
609556,509556,2023-06-09,2023-06-08,On-time
609557,509557,2024-04-18,2024-04-21,Delayed
609558,509558,2023-10-18,2023-10-21,Delayed
609559,509559,2024-05-01,2024-05-05,Delayed
609560,509560,2024-07-01,2024-07-02,On-time
609561,509561,2023-09-22,2023-09-22,On-time
609562,509562,2024-03-07,2024-03-13,Delayed
609563,509563,2024-02-01,2024-02-01,On-time
609564,509564,2024-06-19,2024-06-24,Delayed
609565,509565,2024-03-10,2024-03-12,Delayed
609566,509566,2023-11-24,2023-11-24,On-time
609567,509567,2023-11-08,2023-11-08,On-time
